time,temperature_2m_max (°C),temperature_2m_min (°C),temperature_2m_mean (°C),sunrise (iso8601),sunset (iso8601),precipitation_sum (mm),rain_sum (mm),snowfall_sum (cm)
2018-03-09,10.3,-0.1,5.8,2018-03-09T07:26,2018-03-09T18:56,4.40,4.40,0.00
2018-03-10,12.6,6.8,10.3,2018-03-10T07:23,2018-03-10T18:57,2.20,2.20,0.00
2018-03-11,11.3,3.4,7.7,2018-03-11T07:21,2018-03-11T18:59,3.40,3.40,0.00
2018-03-12,10.5,6.2,8.3,2018-03-12T07:19,2018-03-12T19:01,5.80,5.80,0.00
2018-03-13,10.2,4.6,6.9,2018-03-13T07:17,2018-03-13T19:02,0.30,0.30,0.00
2018-03-14,12.3,1.4,7.3,2018-03-14T07:14,2018-03-14T19:04,0.00,0.00,0.00
2018-03-15,11.5,6.9,8.9,2018-03-15T07:12,2018-03-15T19:06,10.40,10.40,0.00
2018-03-16,11.5,5.4,8.4,2018-03-16T07:10,2018-03-16T19:08,0.80,0.80,0.00
2018-03-17,5.4,-0.7,1.7,2018-03-17T07:08,2018-03-17T19:09,2.50,0.20,1.68
2018-03-18,0.8,-0.5,0.0,2018-03-18T07:05,2018-03-18T19:11,4.60,0.00,3.43
2018-03-19,1.9,-0.5,0.6,2018-03-19T07:03,2018-03-19T19:13,0.00,0.00,0.07
2018-03-20,6.8,-0.6,2.9,2018-03-20T07:01,2018-03-20T19:14,0.00,0.00,0.00
2018-03-21,8.7,-0.6,4.0,2018-03-21T06:58,2018-03-21T19:16,0.00,0.00,0.00
2018-03-22,10.0,3.8,6.5,2018-03-22T06:56,2018-03-22T19:18,0.00,0.00,0.00
2018-03-23,11.0,5.4,7.8,2018-03-23T06:54,2018-03-23T19:19,0.60,0.60,0.00
2018-03-24,9.7,5.8,7.5,2018-03-24T06:52,2018-03-24T19:21,3.30,3.30,0.00
2018-03-25,11.0,5.2,7.9,2018-03-25T06:49,2018-03-25T19:23,0.90,0.90,0.00
2018-03-26,11.2,0.7,6.5,2018-03-26T06:47,2018-03-26T19:24,0.00,0.00,0.00
2018-03-27,12.6,4.5,7.8,2018-03-27T06:45,2018-03-27T19:26,6.20,6.20,0.00
2018-03-28,6.7,2.7,5.2,2018-03-28T06:42,2018-03-28T19:28,10.30,10.30,0.00
2018-03-29,8.5,-0.4,4.0,2018-03-29T06:40,2018-03-29T19:29,6.10,6.10,0.00
2018-03-30,8.5,2.0,5.0,2018-03-30T06:38,2018-03-30T19:31,8.30,8.30,0.00
2018-03-31,8.3,3.9,5.7,2018-03-31T06:36,2018-03-31T19:33,1.60,1.60,0.00
2018-04-01,8.1,3.6,5.7,2018-04-01T06:33,2018-04-01T19:35,1.20,1.20,0.00
2018-04-02,11.3,4.4,8.3,2018-04-02T06:31,2018-04-02T19:36,13.00,13.00,0.00
2018-04-03,13.4,7.5,10.4,2018-04-03T06:29,2018-04-03T19:38,0.50,0.50,0.00
2018-04-04,12.5,6.8,9.2,2018-04-04T06:27,2018-04-04T19:40,5.80,5.80,0.00
2018-04-05,10.9,4.2,7.1,2018-04-05T06:24,2018-04-05T19:41,0.00,0.00,0.00
2018-04-06,15.3,4.4,9.1,2018-04-06T06:22,2018-04-06T19:43,0.00,0.00,0.00
2018-04-07,15.2,6.4,10.8,2018-04-07T06:20,2018-04-07T19:45,1.10,1.10,0.00
2018-04-08,11.5,7.9,9.8,2018-04-08T06:18,2018-04-08T19:46,6.10,6.10,0.00
2018-04-09,11.7,7.5,8.9,2018-04-09T06:15,2018-04-09T19:48,5.20,5.20,0.00
2018-04-10,15.3,6.7,10.3,2018-04-10T06:13,2018-04-10T19:50,3.70,3.70,0.00
2018-04-11,14.1,7.1,9.9,2018-04-11T06:11,2018-04-11T19:51,4.00,4.00,0.00
2018-04-12,13.1,7.4,9.4,2018-04-12T06:09,2018-04-12T19:53,0.70,0.70,0.00
2018-04-13,11.0,6.7,8.5,2018-04-13T06:07,2018-04-13T19:55,0.10,0.10,0.00
2018-04-14,16.2,6.7,11.3,2018-04-14T06:04,2018-04-14T19:56,0.00,0.00,0.00
2018-04-15,14.1,6.3,10.2,2018-04-15T06:02,2018-04-15T19:58,0.50,0.50,0.00
2018-04-16,14.0,7.7,10.6,2018-04-16T06:00,2018-04-16T20:00,0.00,0.00,0.00
2018-04-17,16.7,8.9,12.9,2018-04-17T05:58,2018-04-17T20:01,0.00,0.00,0.00
2018-04-18,21.4,9.4,15.7,2018-04-18T05:56,2018-04-18T20:03,0.00,0.00,0.00
2018-04-19,24.8,9.8,17.4,2018-04-19T05:54,2018-04-19T20:05,0.00,0.00,0.00
2018-04-20,23.0,9.0,16.6,2018-04-20T05:52,2018-04-20T20:06,0.00,0.00,0.00
2018-04-21,22.2,9.6,16.0,2018-04-21T05:50,2018-04-21T20:08,0.00,0.00,0.00
2018-04-22,21.0,11.7,16.6,2018-04-22T05:47,2018-04-22T20:10,1.80,1.80,0.00
2018-04-23,14.1,7.0,11.0,2018-04-23T05:45,2018-04-23T20:11,0.00,0.00,0.00
2018-04-24,13.2,10.1,11.5,2018-04-24T05:43,2018-04-24T20:13,0.10,0.10,0.00
2018-04-25,14.2,8.3,11.0,2018-04-25T05:41,2018-04-25T20:15,1.90,1.90,0.00
2018-04-26,13.4,6.0,9.8,2018-04-26T05:39,2018-04-26T20:16,0.60,0.60,0.00
2018-04-27,12.8,5.6,9.2,2018-04-27T05:37,2018-04-27T20:18,11.90,11.90,0.00
2018-04-28,10.1,7.5,8.9,2018-04-28T05:35,2018-04-28T20:20,1.90,1.90,0.00
2018-04-29,8.5,6.5,7.5,2018-04-29T05:33,2018-04-29T20:21,0.10,0.10,0.00
2018-04-30,7.3,4.8,6.2,2018-04-30T05:31,2018-04-30T20:23,7.20,7.20,0.00
2018-05-01,12.8,3.1,8.4,2018-05-01T05:30,2018-05-01T20:25,0.00,0.00,0.00
2018-05-02,11.8,6.6,9.5,2018-05-02T05:28,2018-05-02T20:26,7.50,7.50,0.00
2018-05-03,15.1,2.5,9.8,2018-05-03T05:26,2018-05-03T20:28,0.00,0.00,0.00
2018-05-04,17.2,6.7,12.9,2018-05-04T05:24,2018-05-04T20:29,0.00,0.00,0.00
2018-05-05,19.2,8.0,13.8,2018-05-05T05:22,2018-05-05T20:31,0.00,0.00,0.00
2018-05-06,21.8,6.4,14.5,2018-05-06T05:21,2018-05-06T20:33,0.00,0.00,0.00
2018-05-07,24.2,8.0,16.5,2018-05-07T05:19,2018-05-07T20:34,0.00,0.00,0.00
2018-05-08,23.6,9.1,16.6,2018-05-08T05:17,2018-05-08T20:36,0.00,0.00,0.00
2018-05-09,18.0,8.2,13.7,2018-05-09T05:15,2018-05-09T20:37,0.00,0.00,0.00
2018-05-10,15.0,10.0,12.4,2018-05-10T05:14,2018-05-10T20:39,0.60,0.60,0.00
2018-05-11,17.0,7.3,12.9,2018-05-11T05:12,2018-05-11T20:41,0.00,0.00,0.00
2018-05-12,14.9,8.5,11.9,2018-05-12T05:11,2018-05-12T20:42,5.50,5.50,0.00
2018-05-13,16.0,8.8,12.4,2018-05-13T05:09,2018-05-13T20:44,0.10,0.10,0.00
2018-05-14,18.3,8.0,13.2,2018-05-14T05:07,2018-05-14T20:45,0.00,0.00,0.00
2018-05-15,21.2,8.9,14.8,2018-05-15T05:06,2018-05-15T20:47,0.00,0.00,0.00
2018-05-16,15.7,8.4,12.5,2018-05-16T05:04,2018-05-16T20:48,0.00,0.00,0.00
2018-05-17,14.8,6.9,10.5,2018-05-17T05:03,2018-05-17T20:50,0.00,0.00,0.00
2018-05-18,15.7,4.0,10.3,2018-05-18T05:02,2018-05-18T20:51,0.00,0.00,0.00
2018-05-19,18.3,7.7,13.0,2018-05-19T05:00,2018-05-19T20:53,0.00,0.00,0.00
2018-05-20,18.1,6.9,12.5,2018-05-20T04:59,2018-05-20T20:54,0.00,0.00,0.00
2018-05-21,21.0,8.1,14.9,2018-05-21T04:58,2018-05-21T20:56,2.30,2.30,0.00
2018-05-22,21.0,10.2,15.4,2018-05-22T04:56,2018-05-22T20:57,0.20,0.20,0.00
2018-05-23,20.3,9.2,14.4,2018-05-23T04:55,2018-05-23T20:58,0.60,0.60,0.00
2018-05-24,20.9,11.7,15.9,2018-05-24T04:54,2018-05-24T21:00,4.90,4.90,0.00
2018-05-25,20.7,11.9,15.7,2018-05-25T04:53,2018-05-25T21:01,5.10,5.10,0.00
2018-05-26,23.2,12.5,17.5,2018-05-26T04:52,2018-05-26T21:02,6.40,6.40,0.00
2018-05-27,24.5,16.3,20.3,2018-05-27T04:51,2018-05-27T21:04,0.10,0.10,0.00
2018-05-28,24.4,14.3,19.4,2018-05-28T04:50,2018-05-28T21:05,0.00,0.00,0.00
2018-05-29,19.3,13.6,16.1,2018-05-29T04:49,2018-05-29T21:06,13.80,13.80,0.00
2018-05-30,20.9,13.1,16.4,2018-05-30T04:48,2018-05-30T21:07,0.00,0.00,0.00
2018-05-31,21.5,14.5,17.8,2018-05-31T04:47,2018-05-31T21:08,11.00,11.00,0.00
2018-06-01,21.1,15.3,17.9,2018-06-01T04:46,2018-06-01T21:09,1.20,1.20,0.00
2018-06-02,21.5,14.9,17.8,2018-06-02T04:46,2018-06-02T21:10,0.20,0.20,0.00
2018-06-03,22.8,11.9,18.3,2018-06-03T04:45,2018-06-03T21:12,0.30,0.30,0.00
2018-06-04,18.3,14.0,16.1,2018-06-04T04:44,2018-06-04T21:13,0.00,0.00,0.00
2018-06-05,17.1,12.4,14.3,2018-06-05T04:43,2018-06-05T21:14,0.00,0.00,0.00
2018-06-06,20.0,8.8,14.5,2018-06-06T04:43,2018-06-06T21:14,0.00,0.00,0.00
2018-06-07,21.6,11.7,16.3,2018-06-07T04:42,2018-06-07T21:15,0.00,0.00,0.00
2018-06-08,21.3,12.8,16.7,2018-06-08T04:42,2018-06-08T21:16,0.00,0.00,0.00
2018-06-09,21.6,11.4,16.3,2018-06-09T04:41,2018-06-09T21:17,0.50,0.50,0.00
2018-06-10,21.1,13.0,16.5,2018-06-10T04:41,2018-06-10T21:18,0.00,0.00,0.00
2018-06-11,21.4,11.5,16.4,2018-06-11T04:41,2018-06-11T21:18,0.00,0.00,0.00
2018-06-12,17.1,11.3,14.6,2018-06-12T04:41,2018-06-12T21:19,0.00,0.00,0.00
2018-06-13,19.8,8.7,15.0,2018-06-13T04:40,2018-06-13T21:20,0.00,0.00,0.00
2018-06-14,21.2,13.4,16.6,2018-06-14T04:40,2018-06-14T21:20,0.00,0.00,0.00
2018-06-15,20.0,10.4,16.1,2018-06-15T04:40,2018-06-15T21:21,0.00,0.00,0.00
2018-06-16,18.0,12.4,15.5,2018-06-16T04:40,2018-06-16T21:21,1.30,1.30,0.00
2018-06-17,18.1,12.5,15.2,2018-06-17T04:40,2018-06-17T21:22,0.30,0.30,0.00
2018-06-18,23.2,15.1,18.2,2018-06-18T04:40,2018-06-18T21:22,0.00,0.00,0.00
2018-06-19,22.4,16.3,19.4,2018-06-19T04:40,2018-06-19T21:23,0.00,0.00,0.00
2018-06-20,23.7,14.6,19.2,2018-06-20T04:40,2018-06-20T21:23,0.00,0.00,0.00
2018-06-21,19.2,11.5,15.4,2018-06-21T04:40,2018-06-21T21:23,0.00,0.00,0.00
2018-06-22,20.3,9.3,15.3,2018-06-22T04:41,2018-06-22T21:23,0.00,0.00,0.00
2018-06-23,22.2,9.9,16.7,2018-06-23T04:41,2018-06-23T21:23,0.00,0.00,0.00
2018-06-24,22.8,10.8,17.5,2018-06-24T04:41,2018-06-24T21:24,0.00,0.00,0.00
2018-06-25,26.8,12.4,20.4,2018-06-25T04:42,2018-06-25T21:24,0.00,0.00,0.00
2018-06-26,25.0,13.2,19.2,2018-06-26T04:42,2018-06-26T21:23,0.00,0.00,0.00
2018-06-27,22.7,11.4,17.1,2018-06-27T04:43,2018-06-27T21:23,0.00,0.00,0.00
2018-06-28,25.6,12.4,19.1,2018-06-28T04:43,2018-06-28T21:23,0.00,0.00,0.00
2018-06-29,24.9,12.7,18.9,2018-06-29T04:44,2018-06-29T21:23,0.00,0.00,0.00
2018-06-30,24.7,12.2,18.5,2018-06-30T04:44,2018-06-30T21:23,0.00,0.00,0.00
2018-07-01,27.0,15.6,21.7,2018-07-01T04:45,2018-07-01T21:23,0.00,0.00,0.00
2018-07-02,26.1,17.4,21.6,2018-07-02T04:46,2018-07-02T21:22,0.00,0.00,0.00
2018-07-03,23.9,15.0,19.3,2018-07-03T04:47,2018-07-03T21:22,0.00,0.00,0.00
2018-07-04,23.3,12.5,18.6,2018-07-04T04:47,2018-07-04T21:22,0.30,0.30,0.00
2018-07-05,27.4,16.7,22.4,2018-07-05T04:48,2018-07-05T21:21,0.00,0.00,0.00
2018-07-06,28.2,16.0,22.9,2018-07-06T04:49,2018-07-06T21:20,0.00,0.00,0.00
2018-07-07,29.3,17.6,23.8,2018-07-07T04:50,2018-07-07T21:20,0.00,0.00,0.00
2018-07-08,28.1,16.2,22.8,2018-07-08T04:51,2018-07-08T21:19,0.00,0.00,0.00
2018-07-09,26.6,17.6,22.0,2018-07-09T04:52,2018-07-09T21:19,0.00,0.00,0.00
2018-07-10,22.4,15.4,18.0,2018-07-10T04:53,2018-07-10T21:18,0.00,0.00,0.00
2018-07-11,21.9,13.0,17.9,2018-07-11T04:54,2018-07-11T21:17,0.00,0.00,0.00
2018-07-12,23.5,12.5,18.5,2018-07-12T04:55,2018-07-12T21:16,1.10,1.10,0.00
2018-07-13,24.1,15.1,19.3,2018-07-13T04:56,2018-07-13T21:15,2.90,2.90,0.00
2018-07-14,25.1,14.9,20.5,2018-07-14T04:57,2018-07-14T21:14,0.10,0.10,0.00
2018-07-15,27.4,14.8,21.9,2018-07-15T04:59,2018-07-15T21:13,0.00,0.00,0.00
2018-07-16,27.0,15.6,22.3,2018-07-16T05:00,2018-07-16T21:12,0.00,0.00,0.00
2018-07-17,22.5,15.0,19.4,2018-07-17T05:01,2018-07-17T21:11,0.00,0.00,0.00
2018-07-18,22.9,16.2,20.0,2018-07-18T05:02,2018-07-18T21:10,0.00,0.00,0.00
2018-07-19,25.7,14.7,20.8,2018-07-19T05:04,2018-07-19T21:09,0.00,0.00,0.00
2018-07-20,23.2,18.1,20.6,2018-07-20T05:05,2018-07-20T21:08,0.50,0.50,0.00
2018-07-21,25.5,16.3,21.3,2018-07-21T05:06,2018-07-21T21:07,0.30,0.30,0.00
2018-07-22,26.8,16.6,22.0,2018-07-22T05:08,2018-07-22T21:05,0.20,0.20,0.00
2018-07-23,29.3,18.8,24.1,2018-07-23T05:09,2018-07-23T21:04,0.00,0.00,0.00
2018-07-24,27.6,16.9,22.9,2018-07-24T05:10,2018-07-24T21:03,0.00,0.00,0.00
2018-07-25,29.2,17.7,23.8,2018-07-25T05:12,2018-07-25T21:01,0.00,0.00,0.00
2018-07-26,32.2,19.3,25.6,2018-07-26T05:13,2018-07-26T21:00,0.10,0.10,0.00
2018-07-27,30.3,18.9,23.8,2018-07-27T05:15,2018-07-27T20:58,6.20,6.20,0.00
2018-07-28,21.8,16.5,18.8,2018-07-28T05:16,2018-07-28T20:57,3.90,3.90,0.00
2018-07-29,19.6,16.0,17.8,2018-07-29T05:18,2018-07-29T20:55,1.90,1.90,0.00
2018-07-30,22.8,17.0,19.5,2018-07-30T05:19,2018-07-30T20:54,0.10,0.10,0.00
2018-07-31,23.0,15.6,19.0,2018-07-31T05:21,2018-07-31T20:52,3.10,3.10,0.00
2018-08-01,23.8,12.5,18.6,2018-08-01T05:22,2018-08-01T20:51,0.00,0.00,0.00
2018-08-02,28.0,13.2,20.9,2018-08-02T05:24,2018-08-02T20:49,0.00,0.00,0.00
2018-08-03,30.0,16.6,23.9,2018-08-03T05:25,2018-08-03T20:47,0.00,0.00,0.00
2018-08-04,27.1,19.0,23.1,2018-08-04T05:27,2018-08-04T20:46,0.00,0.00,0.00
2018-08-05,27.1,16.6,21.7,2018-08-05T05:28,2018-08-05T20:44,0.00,0.00,0.00
2018-08-06,29.7,16.7,23.3,2018-08-06T05:30,2018-08-06T20:42,0.00,0.00,0.00
2018-08-07,30.0,17.1,23.5,2018-08-07T05:31,2018-08-07T20:40,5.90,5.90,0.00
2018-08-08,21.9,15.9,18.9,2018-08-08T05:33,2018-08-08T20:38,1.10,1.10,0.00
2018-08-09,16.8,13.1,15.5,2018-08-09T05:34,2018-08-09T20:37,16.20,16.20,0.00
2018-08-10,18.9,11.3,14.4,2018-08-10T05:36,2018-08-10T20:35,9.50,9.50,0.00
2018-08-11,20.1,8.6,15.2,2018-08-11T05:38,2018-08-11T20:33,0.70,0.70,0.00
2018-08-12,20.1,16.5,18.0,2018-08-12T05:39,2018-08-12T20:31,11.30,11.30,0.00
2018-08-13,22.5,15.2,18.7,2018-08-13T05:41,2018-08-13T20:29,0.20,0.20,0.00
2018-08-14,22.6,13.9,18.7,2018-08-14T05:42,2018-08-14T20:27,0.00,0.00,0.00
2018-08-15,24.0,15.1,19.2,2018-08-15T05:44,2018-08-15T20:25,0.00,0.00,0.00
2018-08-16,19.2,14.5,17.5,2018-08-16T05:46,2018-08-16T20:23,5.50,5.50,0.00
2018-08-17,20.5,9.8,16.1,2018-08-17T05:47,2018-08-17T20:21,0.00,0.00,0.00
2018-08-18,22.4,14.7,18.4,2018-08-18T05:49,2018-08-18T20:19,0.10,0.10,0.00
2018-08-19,24.0,16.3,20.0,2018-08-19T05:50,2018-08-19T20:17,0.00,0.00,0.00
2018-08-20,23.0,18.2,20.6,2018-08-20T05:52,2018-08-20T20:15,0.00,0.00,0.00
2018-08-21,23.2,17.5,20.2,2018-08-21T05:54,2018-08-21T20:13,0.00,0.00,0.00
2018-08-22,23.9,14.3,19.0,2018-08-22T05:55,2018-08-22T20:11,0.00,0.00,0.00
2018-08-23,21.8,15.6,18.7,2018-08-23T05:57,2018-08-23T20:09,1.90,1.90,0.00
2018-08-24,17.8,11.4,14.5,2018-08-24T05:58,2018-08-24T20:06,1.20,1.20,0.00
2018-08-25,17.6,8.8,13.2,2018-08-25T06:00,2018-08-25T20:04,0.00,0.00,0.00
2018-08-26,17.4,10.9,14.1,2018-08-26T06:02,2018-08-26T20:02,17.20,17.20,0.00
2018-08-27,19.4,14.3,17.0,2018-08-27T06:03,2018-08-27T20:00,0.00,0.00,0.00
2018-08-28,19.7,14.0,16.7,2018-08-28T06:05,2018-08-28T19:58,0.00,0.00,0.00
2018-08-29,19.6,12.7,15.7,2018-08-29T06:06,2018-08-29T19:56,4.40,4.40,0.00
2018-08-30,19.0,10.2,15.0,2018-08-30T06:08,2018-08-30T19:53,0.00,0.00,0.00
2018-08-31,19.4,11.2,15.3,2018-08-31T06:09,2018-08-31T19:51,0.40,0.40,0.00
2018-09-01,21.6,10.3,16.2,2018-09-01T06:11,2018-09-01T19:49,0.00,0.00,0.00
2018-09-02,21.5,10.5,16.1,2018-09-02T06:13,2018-09-02T19:47,0.00,0.00,0.00
2018-09-03,21.7,10.8,16.3,2018-09-03T06:14,2018-09-03T19:44,0.00,0.00,0.00
2018-09-04,20.1,12.1,15.7,2018-09-04T06:16,2018-09-04T19:42,0.00,0.00,0.00
2018-09-05,19.2,13.3,16.2,2018-09-05T06:17,2018-09-05T19:40,0.70,0.70,0.00
2018-09-06,20.3,13.7,16.2,2018-09-06T06:19,2018-09-06T19:38,0.70,0.70,0.00
2018-09-07,18.4,9.0,13.7,2018-09-07T06:21,2018-09-07T19:35,0.00,0.00,0.00
2018-09-08,19.3,8.5,14.0,2018-09-08T06:22,2018-09-08T19:33,1.10,1.10,0.00
2018-09-09,21.4,13.5,17.0,2018-09-09T06:24,2018-09-09T19:31,0.00,0.00,0.00
2018-09-10,19.0,11.9,15.8,2018-09-10T06:25,2018-09-10T19:29,0.00,0.00,0.00
2018-09-11,21.4,15.3,18.3,2018-09-11T06:27,2018-09-11T19:26,0.20,0.20,0.00
2018-09-12,17.8,11.8,15.2,2018-09-12T06:29,2018-09-12T19:24,1.70,1.70,0.00
2018-09-13,19.0,9.0,14.1,2018-09-13T06:30,2018-09-13T19:22,0.00,0.00,0.00
2018-09-14,17.2,10.1,14.2,2018-09-14T06:32,2018-09-14T19:19,0.10,0.10,0.00
2018-09-15,19.5,10.1,15.0,2018-09-15T06:33,2018-09-15T19:17,0.00,0.00,0.00
2018-09-16,21.7,12.8,16.8,2018-09-16T06:35,2018-09-16T19:15,0.10,0.10,0.00
2018-09-17,23.4,15.9,18.9,2018-09-17T06:37,2018-09-17T19:12,0.00,0.00,0.00
2018-09-18,22.4,16.7,18.7,2018-09-18T06:38,2018-09-18T19:10,0.00,0.00,0.00
2018-09-19,22.2,16.4,18.7,2018-09-19T06:40,2018-09-19T19:08,0.10,0.10,0.00
2018-09-20,20.8,17.2,18.7,2018-09-20T06:41,2018-09-20T19:05,0.60,0.60,0.00
2018-09-21,17.2,10.8,14.2,2018-09-21T06:43,2018-09-21T19:03,3.50,3.50,0.00
2018-09-22,13.4,10.7,11.5,2018-09-22T06:45,2018-09-22T19:01,6.00,6.00,0.00
2018-09-23,13.9,8.2,10.8,2018-09-23T06:46,2018-09-23T18:59,10.90,10.90,0.00
2018-09-24,14.6,5.0,10.0,2018-09-24T06:48,2018-09-24T18:56,0.00,0.00,0.00
2018-09-25,15.8,5.5,10.7,2018-09-25T06:49,2018-09-25T18:54,0.00,0.00,0.00
2018-09-26,19.5,5.9,12.4,2018-09-26T06:51,2018-09-26T18:52,0.00,0.00,0.00
2018-09-27,20.5,6.8,13.8,2018-09-27T06:53,2018-09-27T18:49,0.00,0.00,0.00
2018-09-28,15.2,8.9,12.8,2018-09-28T06:54,2018-09-28T18:47,0.00,0.00,0.00
2018-09-29,15.8,5.3,10.5,2018-09-29T06:56,2018-09-29T18:45,0.00,0.00,0.00
2018-09-30,14.7,4.7,10.1,2018-09-30T06:58,2018-09-30T18:42,0.00,0.00,0.00
2018-10-01,13.8,6.4,10.4,2018-10-01T06:59,2018-10-01T18:40,0.00,0.00,0.00
2018-10-02,19.0,9.6,14.5,2018-10-02T07:01,2018-10-02T18:38,0.60,0.60,0.00
2018-10-03,17.3,10.2,14.0,2018-10-03T07:02,2018-10-03T18:36,0.00,0.00,0.00
2018-10-04,18.6,9.2,13.1,2018-10-04T07:04,2018-10-04T18:33,0.00,0.00,0.00
2018-10-05,20.2,9.0,14.2,2018-10-05T07:06,2018-10-05T18:31,0.00,0.00,0.00
2018-10-06,12.4,8.5,10.4,2018-10-06T07:07,2018-10-06T18:29,6.00,6.00,0.00
2018-10-07,14.1,5.7,9.6,2018-10-07T07:09,2018-10-07T18:27,0.00,0.00,0.00
2018-10-08,16.2,7.3,11.5,2018-10-08T07:11,2018-10-08T18:24,0.00,0.00,0.00
2018-10-09,19.1,9.6,13.4,2018-10-09T07:12,2018-10-09T18:22,0.00,0.00,0.00
2018-10-10,20.9,9.9,14.8,2018-10-10T07:14,2018-10-10T18:20,0.00,0.00,0.00
2018-10-11,19.8,14.4,16.8,2018-10-11T07:16,2018-10-11T18:18,1.90,1.90,0.00
2018-10-12,20.5,13.3,17.3,2018-10-12T07:17,2018-10-12T18:16,0.80,0.80,0.00
2018-10-13,22.5,19.0,20.5,2018-10-13T07:19,2018-10-13T18:13,0.90,0.90,0.00
2018-10-14,18.9,10.1,13.8,2018-10-14T07:21,2018-10-14T18:11,13.10,13.10,0.00
2018-10-15,15.6,10.3,13.1,2018-10-15T07:22,2018-10-15T18:09,5.80,5.80,0.00
2018-10-16,20.7,11.1,15.1,2018-10-16T07:24,2018-10-16T18:07,0.00,0.00,0.00
2018-10-17,14.3,11.0,13.0,2018-10-17T07:26,2018-10-17T18:05,0.20,0.20,0.00
2018-10-18,15.3,8.9,12.3,2018-10-18T07:28,2018-10-18T18:03,0.00,0.00,0.00
2018-10-19,14.3,6.1,9.8,2018-10-19T07:29,2018-10-19T18:01,0.00,0.00,0.00
2018-10-20,16.1,5.9,10.6,2018-10-20T07:31,2018-10-20T17:59,0.00,0.00,0.00
2018-10-21,16.4,7.1,11.7,2018-10-21T07:33,2018-10-21T17:57,0.00,0.00,0.00
2018-10-22,13.6,5.8,9.7,2018-10-22T07:34,2018-10-22T17:55,0.00,0.00,0.00
2018-10-23,15.2,5.8,10.4,2018-10-23T07:36,2018-10-23T17:53,0.00,0.00,0.00
2018-10-24,15.4,7.6,11.8,2018-10-24T07:38,2018-10-24T17:51,0.00,0.00,0.00
2018-10-25,13.1,5.1,9.0,2018-10-25T07:40,2018-10-25T17:49,0.00,0.00,0.00
2018-10-26,10.0,5.1,8.4,2018-10-26T07:41,2018-10-26T17:47,1.30,1.30,0.00
2018-10-27,8.1,2.5,5.1,2018-10-27T07:43,2018-10-27T17:45,1.30,1.30,0.00
2018-10-28,9.6,4.1,6.4,2018-10-28T07:45,2018-10-28T17:43,0.00,0.00,0.00
2018-10-29,9.0,2.6,5.3,2018-10-29T07:47,2018-10-29T17:41,0.00,0.00,0.00
2018-10-30,8.7,4.0,6.2,2018-10-30T07:48,2018-10-30T17:39,0.00,0.00,0.00
2018-10-31,12.4,-0.2,6.3,2018-10-31T07:50,2018-10-31T17:37,0.40,0.40,0.00
2018-11-01,11.0,5.1,9.1,2018-11-01T07:52,2018-11-01T17:35,8.70,8.70,0.00
2018-11-02,10.2,1.0,4.9,2018-11-02T07:54,2018-11-02T17:34,0.00,0.00,0.00
2018-11-03,12.6,2.1,8.1,2018-11-03T07:55,2018-11-03T17:32,0.00,0.00,0.00
2018-11-04,13.1,7.8,9.6,2018-11-04T07:57,2018-11-04T17:30,0.10,0.10,0.00
2018-11-05,15.6,7.2,10.6,2018-11-05T07:59,2018-11-05T17:28,0.30,0.30,0.00
2018-11-06,14.0,10.1,12.0,2018-11-06T08:01,2018-11-06T17:27,0.40,0.40,0.00
2018-11-07,13.3,9.9,11.7,2018-11-07T08:02,2018-11-07T17:25,7.80,7.80,0.00
2018-11-08,13.2,5.9,9.4,2018-11-08T08:04,2018-11-08T17:23,0.00,0.00,0.00
2018-11-09,13.0,7.2,9.9,2018-11-09T08:06,2018-11-09T17:22,3.10,3.10,0.00
2018-11-10,12.6,9.5,11.0,2018-11-10T08:08,2018-11-10T17:20,10.90,10.90,0.00
2018-11-11,12.8,8.7,10.3,2018-11-11T08:09,2018-11-11T17:19,0.30,0.30,0.00
2018-11-12,13.4,8.7,10.7,2018-11-12T08:11,2018-11-12T17:17,0.30,0.30,0.00
2018-11-13,13.1,8.1,10.0,2018-11-13T08:13,2018-11-13T17:16,0.00,0.00,0.00
2018-11-14,14.3,8.5,11.2,2018-11-14T08:15,2018-11-14T17:15,0.00,0.00,0.00
2018-11-15,14.8,9.9,12.0,2018-11-15T08:16,2018-11-15T17:13,0.00,0.00,0.00
2018-11-16,11.8,9.2,10.8,2018-11-16T08:18,2018-11-16T17:12,0.00,0.00,0.00
2018-11-17,10.3,6.2,8.2,2018-11-17T08:20,2018-11-17T17:10,0.00,0.00,0.00
2018-11-18,9.6,5.2,6.8,2018-11-18T08:21,2018-11-18T17:09,0.00,0.00,0.00
2018-11-19,8.0,4.7,6.4,2018-11-19T08:23,2018-11-19T17:08,1.30,1.30,0.00
2018-11-20,4.4,3.1,3.9,2018-11-20T08:25,2018-11-20T17:07,4.00,4.00,0.00
2018-11-21,7.1,0.1,3.2,2018-11-21T08:26,2018-11-21T17:06,0.50,0.50,0.00
2018-11-22,7.4,-1.6,3.1,2018-11-22T08:28,2018-11-22T17:05,0.00,0.00,0.00
2018-11-23,8.7,3.1,6.2,2018-11-23T08:29,2018-11-23T17:04,0.00,0.00,0.00
2018-11-24,8.3,6.2,7.3,2018-11-24T08:31,2018-11-24T17:03,3.30,3.30,0.00
2018-11-25,7.7,5.0,6.5,2018-11-25T08:33,2018-11-25T17:02,0.30,0.30,0.00
